"id","album_id","isrc","name","popularity","duration_ms","disc_number","track_number","spotify_external_url","preview_url","api_href"
"1pukYFHP0mxxZ0f4LHNTF5","5oRb2isLfFHAvOmfexy4mo","JPM201900217","会話4","1","57040","2","23","https://open.spotify.com/track/1pukYFHP0mxxZ0f4LHNTF5","https://p.scdn.co/mp3-preview/bc8d45d510c574327fe64b5e5e7515ce505c0d34?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/1pukYFHP0mxxZ0f4LHNTF5"
"5BaEKgDojPlVS9JL07qYRJ","5oRb2isLfFHAvOmfexy4mo","JPM201900218","一進一退","1","178893","2","24","https://open.spotify.com/track/5BaEKgDojPlVS9JL07qYRJ","https://p.scdn.co/mp3-preview/d8daa1487a6c5d7a892917a0c68b1859887a28b7?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/5BaEKgDojPlVS9JL07qYRJ"
"5KgjHia4mxO1U6iRhkiXqd","5oRb2isLfFHAvOmfexy4mo","JPM201900219","極寒の地","2","123666","2","25","https://open.spotify.com/track/5KgjHia4mxO1U6iRhkiXqd","https://p.scdn.co/mp3-preview/21b568a5d026389b22e4ae255084386a86e03b30?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/5KgjHia4mxO1U6iRhkiXqd"
"49SJHI75Kzpzz8KewFKibm","5oRb2isLfFHAvOmfexy4mo","JPM201900220","ピンチ3","1","49840","2","26","https://open.spotify.com/track/49SJHI75Kzpzz8KewFKibm","https://p.scdn.co/mp3-preview/c7426bd7e4374a84c22be8df80bee8821ccfc5fb?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/49SJHI75Kzpzz8KewFKibm"
"2Tbvq8nqZ38kckQAEopl8P","5oRb2isLfFHAvOmfexy4mo","JPM201900221","円の宮殿","1","60333","2","27","https://open.spotify.com/track/2Tbvq8nqZ38kckQAEopl8P","https://p.scdn.co/mp3-preview/078684ec531f2d5d67a3cf62da6c452021016767?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/2Tbvq8nqZ38kckQAEopl8P"
"5807rBxKak3D99yG05VnAn","5oRb2isLfFHAvOmfexy4mo","JPM201900222","交錯した思い","3","197093","2","28","https://open.spotify.com/track/5807rBxKak3D99yG05VnAn","https://p.scdn.co/mp3-preview/fb4eec7296bb9533e7ab07e57cc56f5ebc15e5b5?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/5807rBxKak3D99yG05VnAn"
"3nC5IsoNGyzWsRZ4H67jOK","5oRb2isLfFHAvOmfexy4mo","JPM201900223","最後の勝負","2","141400","2","29","https://open.spotify.com/track/3nC5IsoNGyzWsRZ4H67jOK","https://p.scdn.co/mp3-preview/ddcb6a77c3f35b7c0164917ef6cfc8a4724c1336?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/3nC5IsoNGyzWsRZ4H67jOK"
"76pqZBQaFjYRbDjF1exGam","5oRb2isLfFHAvOmfexy4mo","JPM201900224","みんなの笑顔 ~108人のその後~","2","541266","2","30","https://open.spotify.com/track/76pqZBQaFjYRbDjF1exGam","https://p.scdn.co/mp3-preview/ca8f5670c0615e7180ed54af96f3265c62b19e0a?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/76pqZBQaFjYRbDjF1exGam"
"4myA2VXyTlPSIjR5Blisaa","5oRb2isLfFHAvOmfexy4mo","JPM201900225","おだやかな日々へ","2","421000","2","31","https://open.spotify.com/track/4myA2VXyTlPSIjR5Blisaa","https://p.scdn.co/mp3-preview/b9919bab06ff2251cd03826d833bde4e12834d08?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/4myA2VXyTlPSIjR5Blisaa"
"6J83YgjJSTexCvEOrQYv0E","5oRb2isLfFHAvOmfexy4mo","JPM201900226","帚星の行方","1","54733","2","32","https://open.spotify.com/track/6J83YgjJSTexCvEOrQYv0E","https://p.scdn.co/mp3-preview/99c62917d086314a9fa84fdd051a4427edfdbfe8?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/6J83YgjJSTexCvEOrQYv0E"
