"id","isrc","name","popularity","duration_ms","disc_number","track_number","spotify_external_url","preview_url","api_href"
"5fEj1V9E1kELAWA3ILSfS8","JPM201001977","風の輪舞曲 ~クーカブラのテーマ~","0","74253","1","56","https://open.spotify.com/track/5fEj1V9E1kELAWA3ILSfS8","https://p.scdn.co/mp3-preview/95572105e4750339ffece1389cb905dda76edc04?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/5fEj1V9E1kELAWA3ILSfS8"
"5tJPA3yv2W0qJMIJeQLIos","JPM201001978","安寧の夜想曲 ~ソラブのテーマ~","0","95493","1","57","https://open.spotify.com/track/5tJPA3yv2W0qJMIJeQLIos","https://p.scdn.co/mp3-preview/b20970824c53bf021beec682235bf8a66d7f7ac9?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/5tJPA3yv2W0qJMIJeQLIos"
"7B6pM2QV8E3yI0i3sROfQD","JPM201001979","盾の静想曲 ~クレイオンのテーマ~","0","82053","1","58","https://open.spotify.com/track/7B6pM2QV8E3yI0i3sROfQD","https://p.scdn.co/mp3-preview/6842090f484bf028009a7e301c910cc4353cb564?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/7B6pM2QV8E3yI0i3sROfQD"
"7biddyPg9wdtMXF68PEa91","JPM201001980","剣の奇想曲 ~ヤンセンのテーマ~","0","83613","1","59","https://open.spotify.com/track/7biddyPg9wdtMXF68PEa91","https://p.scdn.co/mp3-preview/46719c1e51ba5e76d31ee01845eea46418c75e60?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/7biddyPg9wdtMXF68PEa91"
"6N3X8Ym5KuaqgmsDHGhyCF","JPM201001981","英雄の諧謔曲 ~ディーリーリのテーマ~","0","90133","1","60","https://open.spotify.com/track/6N3X8Ym5KuaqgmsDHGhyCF","https://p.scdn.co/mp3-preview/6ae0e9e4b88c0e7d8d373e152cca9240df5ffa24?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/6N3X8Ym5KuaqgmsDHGhyCF"
"58tEmH0IzG6NRaDYX4QB1H","JPM201001982","敗北 ~ゲームオーバーBGM~","0","67640","1","61","https://open.spotify.com/track/58tEmH0IzG6NRaDYX4QB1H","https://p.scdn.co/mp3-preview/ab75fd0330d987516806599f71c7dcfc761738f2?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/58tEmH0IzG6NRaDYX4QB1H"
"1AueP3h30DGfwuxMlkN5sV","JPM201001983","頼もしい仲間 ~会話イベントBGM~","0","165933","1","62","https://open.spotify.com/track/1AueP3h30DGfwuxMlkN5sV","https://p.scdn.co/mp3-preview/304b2a06d1a4eeb3b18098c9462a56b19e187fb9?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/1AueP3h30DGfwuxMlkN5sV"
"52t9OcPIR9LkbHkBslpsj3","JPM201001942","知力の限りを尽くす ~作戦会議BGM~","0","192093","1","63","https://open.spotify.com/track/52t9OcPIR9LkbHkBslpsj3","https://p.scdn.co/mp3-preview/331dae8afcb7a1b3d92f60492459bf607082338c?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/52t9OcPIR9LkbHkBslpsj3"
"2ERA79J8as5Fu9WvP9Garn","JPM201001943","破の衝撃 ~危機イベントBGM~","0","122493","1","64","https://open.spotify.com/track/2ERA79J8as5Fu9WvP9Garn","https://p.scdn.co/mp3-preview/3f802a6a9897b67cab040a558f403c1009929738?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/2ERA79J8as5Fu9WvP9Garn"
"62D22x2UrAdu2ISAf3ypkT","JPM201001945","困難を乗り越えて ~収束イベントBGM~","0","169533","1","65","https://open.spotify.com/track/62D22x2UrAdu2ISAf3ypkT","https://p.scdn.co/mp3-preview/df56d469dc40eb6da0fc22d2d47109acd63fb786?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/62D22x2UrAdu2ISAf3ypkT"
"3Y2MDejZOnRvCSad9F7S8z","JPM201001947","伝承が意味するもの ~回想イベントBGM~","0","164373","1","66","https://open.spotify.com/track/3Y2MDejZOnRvCSad9F7S8z","https://p.scdn.co/mp3-preview/1ddf71e7e581fc7c8e3ca2179388a51bf255c986?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/3Y2MDejZOnRvCSad9F7S8z"
